state	sex	race	age	education	party	ideology	vote_2008	state_contestedness
GA	male	white	45-64	high school graduate	democrat	moderate	barack obama	solid romney
GA	male	black	18-29	college graduate	democrat	moderate	barack obama	solid romney
GA	female	black	18-29	college graduate	democrat	moderate	barack obama	solid romney
GA	male	black	45-64	college graduate	other	moderate	barack obama	solid romney
GA	male	black	30-44	high school graduate	democrat	liberal	barack obama	solid romney
GA	female	hispanic	30-44	college graduate	other	moderate	barack obama	solid romney
GA	male	white	45-64	college graduate	republican	conservative	john mcCain	solid romney
GA	female	black	30-44	high school graduate	democrat	moderate	barack obama	solid romney
GA	male	white	65+	some college	democrat	moderate	john mcCain	solid romney
GA	male	hispanic	18-29	high school graduate	democrat	moderate	barack obama	solid romney
GA	female	white	45-64	high school graduate	republican	conservative	john mcCain	solid romney
GA	female	white	65+	high school graduate	democrat	moderate	barack obama	solid romney
GA	male	black	45-64	college graduate	other	moderate	barack obama	solid romney
GA	female	white	45-64	college graduate	republican	moderate	barack obama	solid romney
GA	female	black	18-29	high school graduate	democrat	moderate	barack obama	solid romney
GA	male	white	18-29	some college	republican	moderate	john mcCain	solid romney
GA	male	black	45-64	college graduate	other	moderate	barack obama	solid romney
GA	female	white	30-44	some college	republican	conservative	john mcCain	solid romney
GA	female	black	45-64	didn't graduate from HS	democrat	moderate	barack obama	solid romney
GA	female	white	30-44	some college	republican	conservative	john mcCain	solid romney
GA	female	black	18-29	some college	republican	moderate	barack obama	solid romney
GA	male	white	65+	some college	republican	conservative	john mcCain	solid romney
GA	male	black	30-44	college graduate	democrat	liberal	barack obama	solid romney
GA	male	white	18-29	college graduate	republican	conservative	john mcCain	solid romney
GA	female	black	30-44	college graduate	democrat	moderate	barack obama	solid romney
GA	female	other	30-44	college graduate	democrat	liberal	barack obama	solid romney
GA	female	white	18-29	college graduate	democrat	liberal	barack obama	solid romney
GA	female	white	30-44	high school graduate	republican	moderate	john mcCain	solid romney
GA	female	white	30-44	college graduate	republican	moderate	john mcCain	solid romney
GA	female	black	45-64	college graduate	republican	moderate	barack obama	solid romney
GA	male	white	45-64	didn't graduate from HS	other	moderate	john mcCain	solid romney
GA	female	white	45-64	high school graduate	democrat	moderate	barack obama	solid romney
GA	female	black	18-29	some college	democrat	moderate	barack obama	solid romney
GA	female	white	30-44	college graduate	other	moderate	john mcCain	solid romney
GA	male	black	45-64	college graduate	democrat	moderate	barack obama	solid romney
GA	male	black	30-44	some college	democrat	moderate	barack obama	solid romney
GA	female	white	45-64	college graduate	republican	moderate	john mcCain	solid romney
GA	female	white	45-64	some college	democrat	liberal	barack obama	solid romney
GA	male	white	45-64	some college	republican	conservative	john mcCain	solid romney
GA	male	white	65+	some college	democrat	moderate	john mcCain	solid romney
GA	female	black	30-44	some college	democrat	liberal	barack obama	solid romney
GA	female	white	18-29	college graduate	democrat	moderate	barack obama	solid romney
GA	female	white	45-64	college graduate	republican	moderate	john mcCain	solid romney
GA	male	black	45-64	some college	democrat	moderate	barack obama	solid romney
GA	female	white	45-64	some college	other	moderate	john mcCain	solid romney
GA	female	white	18-29	high school graduate	democrat	conservative	barack obama	solid romney
GA	female	black	18-29	didn't graduate from HS	democrat	conservative	barack obama	solid romney
GA	male	black	30-44	college graduate	democrat	moderate	barack obama	solid romney
GA	female	black	30-44	didn't graduate from HS	democrat	moderate	barack obama	solid romney
GA	male	white	45-64	college graduate	democrat	liberal	barack obama	solid romney
GA	male	black	30-44	high school graduate	democrat	conservative	barack obama	solid romney
GA	female	black	45-64	college graduate	democrat	liberal	barack obama	solid romney
GA	female	black	30-44	high school graduate	democrat	conservative	barack obama	solid romney
GA	male	white	45-64	college graduate	republican	conservative	john mcCain	solid romney
GA	male	white	18-29	high school graduate	republican	conservative	john mcCain	solid romney
GA	female	black	18-29	didn't graduate from HS	democrat	liberal	barack obama	solid romney
GA	female	black	30-44	some college	other	moderate	barack obama	solid romney
GA	female	white	45-64	college graduate	republican	conservative	john mcCain	solid romney
GA	female	white	45-64	some college	other	conservative	john mcCain	solid romney
GA	male	white	30-44	high school graduate	other	moderate	john mcCain	solid romney
GA	female	white	45-64	high school graduate	republican	conservative	john mcCain	solid romney
GA	female	black	45-64	some college	democrat	liberal	barack obama	solid romney
GA	female	hispanic	30-44	some college	democrat	moderate	barack obama	solid romney
GA	female	white	30-44	high school graduate	republican	moderate	john mcCain	solid romney
GA	female	black	18-29	didn't graduate from HS	democrat	conservative	barack obama	solid romney
GA	female	white	45-64	some college	republican	conservative	john mcCain	solid romney
GA	female	white	45-64	college graduate	republican	conservative	john mcCain	solid romney
GA	male	white	18-29	didn't graduate from HS	republican	conservative	john mcCain	solid romney
GA	female	white	30-44	some college	democrat	moderate	barack obama	solid romney
GA	male	black	65+	some college	other	moderate	barack obama	solid romney
GA	female	black	18-29	high school graduate	democrat	moderate	barack obama	solid romney
GA	female	hispanic	45-64	high school graduate	democrat	moderate	barack obama	solid romney
GA	female	black	45-64	didn't graduate from HS	democrat	conservative	barack obama	solid romney
GA	female	black	30-44	college graduate	democrat	moderate	barack obama	solid romney
GA	female	other	45-64	college graduate	democrat	conservative	barack obama	solid romney
GA	female	black	30-44	college graduate	democrat	moderate	barack obama	solid romney
GA	male	black	18-29	some college	other	liberal	barack obama	solid romney
GA	female	white	45-64	high school graduate	republican	conservative	john mcCain	solid romney
GA	female	white	45-64	college graduate	republican	conservative	barack obama	solid romney
GA	female	white	30-44	college graduate	republican	conservative	john mcCain	solid romney
GA	female	white	18-29	some college	republican	moderate	john mcCain	solid romney
GA	female	white	18-29	college graduate	other	moderate	john mcCain	solid romney
GA	male	black	30-44	some college	democrat	moderate	barack obama	solid romney
GA	female	white	30-44	high school graduate	republican	moderate	john mcCain	solid romney
GA	male	white	65+	college graduate	other	conservative	john mcCain	solid romney
GA	female	white	65+	college graduate	republican	conservative	john mcCain	solid romney
GA	female	black	65+	high school graduate	democrat	liberal	barack obama	solid romney
GA	male	white	30-44	college graduate	republican	conservative	john mcCain	solid romney
GA	male	hispanic	45-64	college graduate	republican	liberal	barack obama	solid romney
GA	male	white	45-64	some college	republican	moderate	john mcCain	solid romney
GA	male	white	18-29	college graduate	other	conservative	john mcCain	solid romney
GA	female	black	45-64	some college	democrat	moderate	barack obama	solid romney
GA	male	black	18-29	some college	democrat	liberal	barack obama	solid romney
GA	female	white	65+	college graduate	democrat	moderate	barack obama	solid romney
GA	male	white	30-44	some college	other	moderate	barack obama	solid romney
GA	female	black	18-29	some college	democrat	moderate	barack obama	solid romney
GA	female	white	30-44	high school graduate	other	liberal	barack obama	solid romney
GA	female	black	30-44	some college	democrat	moderate	barack obama	solid romney
GA	male	hispanic	30-44	high school graduate	democrat	moderate	barack obama	solid romney
GA	female	white	45-64	high school graduate	republican	conservative	john mcCain	solid romney
GA	male	white	45-64	some college	republican	moderate	john mcCain	solid romney
GA	male	white	45-64	some college	republican	conservative	john mcCain	solid romney
GA	female	black	45-64	high school graduate	democrat	moderate	barack obama	solid romney
GA	male	white	30-44	college graduate	other	conservative	barack obama	solid romney
GA	female	white	65+	some college	democrat	liberal	barack obama	solid romney
GA	male	white	30-44	high school graduate	republican	conservative	john mcCain	solid romney
GA	female	white	45-64	some college	republican	moderate	john mcCain	solid romney
GA	male	white	45-64	high school graduate	republican	moderate	john mcCain	solid romney
GA	male	hispanic	18-29	some college	other	moderate	barack obama	solid romney
GA	female	white	45-64	college graduate	republican	conservative	john mcCain	solid romney
GA	female	white	18-29	high school graduate	republican	conservative	john mcCain	solid romney
GA	female	white	45-64	college graduate	democrat	liberal	barack obama	solid romney
GA	male	black	30-44	some college	democrat	moderate	barack obama	solid romney
GA	female	black	30-44	some college	democrat	liberal	barack obama	solid romney
GA	female	white	45-64	some college	democrat	liberal	barack obama	solid romney
GA	male	white	45-64	college graduate	democrat	moderate	barack obama	solid romney
GA	female	white	65+	high school graduate	democrat	conservative	john mcCain	solid romney
GA	female	white	45-64	didn't graduate from HS	democrat	moderate	barack obama	solid romney
GA	female	white	45-64	college graduate	other	moderate	barack obama	solid romney
GA	male	white	18-29	college graduate	other	conservative	barack obama	solid romney
